Long,Lat
39.29104,-76.67849617
39.29083716,-76.67848676
39.29114033,-76.67850165
39.28182457,-76.68897949
39.28182404,-76.68904987
39.29117566,-76.67891038
39.29128063,-76.67882931
39.28213155,-76.6888574
39.28972108,-76.67867118
39.28974621,-76.67867254
39.28977134,-76.67867389
39.28991412,-76.67868153
39.29006068,-76.6786894
39.28455206,-76.69002216
39.29001685,-76.67881393
39.29250465,-76.67626569
39.28182353,-76.68911103
39.28742734,-76.68853593
39.28204225,-76.68910833
39.29158424,-76.67757583
39.29365455,-76.67781031
39.2824543,-76.69011362
39.2915129,-76.67569561
39.28291621,-76.68940309
39.28755881,-76.6885441
39.28783641,-76.68860212
39.29274061,-76.67803622
39.28760273,-76.68854683
39.28764636,-76.68854953
39.28188593,-76.68761421
39.29336174,-76.68030382
39.292717,-76.68026376
39.29295198,-76.68027854
39.28545752,-76.68843142
39.29199023,-76.67981124
39.28579444,-76.68845133
39.28560598,-76.68844005
39.28585782,-76.68845475
39.28590808,-76.68845635
39.28595824,-76.68846063
39.28600757,-76.68846249
39.2860697,-76.68846682
39.28620912,-76.68847372
39.2928135,-76.6808567
39.29304763,-76.68086836
39.28614596,-76.68847032
39.29353777,-76.68106529
39.2931073,-76.68087231
39.28625852,-76.68847634
39.28630797,-76.68847903
39.28635722,-76.68848173
39.28642008,-76.68848534
39.2864969,-76.68848924
39.29348356,-76.68278833
39.29225086,-76.68323672
39.29208983,-76.68022576
39.28675872,-76.68850339
39.28542884,-76.68807904
39.29176859,-76.6811964
39.29225304,-76.68221499
39.29110285,-76.68071341
39.29211043,-76.68121351
39.29189519,-76.68079908
39.29150594,-76.68073855
39.29212602,-76.67928048
39.29156384,-76.68074293
39.29229804,-76.67929079
39.29004139,-76.67789077
39.28616785,-76.68759013
39.28978774,-76.6778767
39.28993984,-76.67788516
39.28621703,-76.68759274
39.28626647,-76.68759545
39.28640629,-76.68760301
39.29045609,-76.6774861
39.28655419,-76.68761103
39.2850884,-76.69204498
39.28509891,-76.69209998
39.28659851,-76.68761344
39.28670285,-76.68761908
39.28540934,-76.69252189
39.28646648,-76.68760628
39.28580323,-76.69286313
39.28599663,-76.69311816
39.29125694,-76.67921772
39.28688401,-76.68762889
39.28692817,-76.68763129
39.2909373,-76.67872365
39.28697225,-76.68763364
39.2830357,-76.69049853
39.28191113,-76.68957207
39.28967082,-76.67866849
39.2818707,-76.69033623
39.28182717,-76.68870451
39.28182611,-76.68877038
39.28476737,-76.68761245
39.28182099,-76.68916549
39.29059448,-76.67917684
39.28202068,-76.68885101
39.29015006,-76.67914805
39.28701636,-76.68763604
39.28479509,-76.68778001
39.28751473,-76.68854135
39.28478776,-76.68805137
39.28478486,-76.68814836
39.28478294,-76.68822812
39.28477948,-76.68835612
39.28611973,-76.68811619
39.28647105,-76.68813508
39.28479159,-76.68790941
39.28477778,-76.68841902
39.28521426,-76.68806031
39.28477533,-76.68850928
39.28702376,-76.68803638
39.28519198,-76.68837647
39.28701562,-76.6883177
39.28702278,-76.68812582
39.28702464,-76.68844524
39.28505962,-76.68753008
39.28702255,-76.68850878
39.2855203,-76.68755504
39.28560799,-76.68755979
39.28571356,-76.68756524
39.28701865,-76.68861251
39.28632955,-76.68759899
39.28664258,-76.68761582
39.28677996,-76.68762332
39.28684011,-76.68762655
39.28479337,-76.6878442
39.28478123,-76.68829277
39.28523202,-76.68796108
39.28521202,-76.68812404
39.28701856,-76.68825438
39.28127863,-76.6903921
39.28600233,-76.67922109
39.28771921,-76.6772743
39.2807822,-76.69055075
39.29222678,-76.68122055
39.28938205,-76.67789942
39.29006131,-76.67764637
39.28066657,-76.69056327
39.28055001,-76.69057586
39.29156972,-76.67923703
39.27461178,-76.68536483
39.2802967,-76.67502522
39.27326391,-76.68387253
39.28061942,-76.67237983
39.27968659,-76.67363882
39.27971728,-76.67300521
39.2714266,-76.68004514
39.27130319,-76.68524662
39.26832876,-76.68909557
39.26835078,-76.68928274
39.26837778,-76.68943741
39.28921483,-76.67700194
39.29044524,-76.67916749
39.29163898,-76.67609849
39.29347553,-76.68304738
39.29279251,-76.67878736
39.29309048,-76.68127507
39.28229867,-76.67519491
39.28243651,-76.67531829
39.28259921,-76.67605822
39.28330189,-76.68171096
39.29148442,-76.67796831
39.29159982,-76.67797452
39.29158996,-76.67569879
39.29308414,-76.67987725
39.29363133,-76.67858822
39.29367773,-76.67717612
39.29360386,-76.67932852
39.28786872,-76.67710913
39.28073447,-76.6908197
39.28069588,-76.69116579
39.28073626,-76.69150191
39.28075655,-76.69167614
39.28078264,-76.69188559
39.28040957,-76.69324869
39.2794137,-76.69172247
39.29069303,-76.67288653
39.29086042,-76.6728952
39.29123195,-76.67319792
39.29102036,-76.67318705
39.28057465,-76.69014798
39.28051992,-76.69015391
39.29142199,-76.67515575
39.27982974,-76.68766702
39.29372562,-76.67620972
39.29278673,-76.67894568
39.29355301,-76.68075555
39.29301061,-76.68185764
39.29318806,-76.6818676
39.29310785,-76.68288152
39.29234194,-76.68277277
39.29187881,-76.68300664
39.29228723,-76.68376369
39.29226302,-76.68181036
39.29291854,-76.68362941
39.29197488,-76.68021899
39.2923776,-76.68182015
39.29193852,-76.68120737
39.28953414,-76.67786239
39.29129577,-76.68017757
39.29096437,-76.67974792
39.29046114,-76.67743354
39.29107151,-76.67920581
39.28044099,-76.6905877
39.2802384,-76.69060961
39.28079277,-76.69012386
39.28025028,-76.69018307
39.27978455,-76.69023352
39.27988569,-76.69022255
39.28038993,-76.69059319
39.28028841,-76.69060419
39.28008815,-76.69062586
39.28084802,-76.69011722
39.28073811,-76.69012999
39.28036563,-76.69017062
39.27698301,-76.68337957
39.27791421,-76.68394242
39.27681858,-76.68381868
39.28367756,-76.68288865
39.27833441,-76.68553054
39.27782459,-76.68501186
39.27793984,-76.68518182
39.27797536,-76.68523328
39.27766783,-76.68421623
39.27757087,-76.68421112
39.27744741,-76.68420476
39.27732396,-76.68419842
39.27957627,-76.68425781
39.27931603,-76.68416665
39.27949925,-76.68425386
39.27943889,-76.68416691
39.27939753,-76.68417716
39.2795987,-76.6838188
39.27954524,-76.68402818
39.27954709,-76.68393989
39.27859902,-76.68290011
39.27960873,-76.68345252
39.27960315,-76.6836564
39.27976708,-76.68394248
39.27965008,-76.68228626
39.27958476,-76.68228317
39.2784038,-76.68485467
39.27933199,-76.68520039
39.28140615,-76.68483004
39.28136263,-76.68531107
39.28034137,-76.68483316
39.2801219,-76.68482162
39.2814327,-76.68406162
39.28142913,-76.68419402
39.28061799,-76.68427129
39.28044655,-76.68426207
39.28147601,-76.68244931
39.28145948,-76.68306347
39.28020335,-76.68370969
39.28058251,-76.68380447
39.2808061,-76.68381583
39.28091995,-76.68382164
39.28103379,-76.68382743
39.28075153,-76.68312189
39.28064866,-76.68311664
39.28066738,-76.68247588
39.28100945,-76.68248887
39.28118097,-76.68249547
39.28023724,-76.68246943
39.28023783,-76.68242034
39.28336945,-76.68235733
39.28295826,-76.68240673
39.2819389,-76.68254795
39.28329052,-76.68235389
39.28484472,-76.68289783
39.28464543,-76.68266463
39.2839797,-76.68262118
39.2842871,-76.68237265
39.28423622,-76.68312318
39.28419793,-76.68312111
39.28427508,-76.68312526
39.28431402,-76.68312735
39.28591578,-76.68461815
39.28563407,-76.68442707
39.28355094,-76.68375224
39.28377149,-76.6837612
39.28388057,-76.68376712
39.28299579,-76.68389609
39.28220443,-76.68383833
39.2827165,-76.68370396
39.28298745,-76.68428308
39.2840076,-76.68595655
39.28259166,-76.6842989
39.28311668,-76.68429106
39.2838732,-76.68514497
39.28276422,-76.68577224
39.28273837,-76.68653216
39.28227994,-76.68610953
39.28227288,-76.68625005
39.28226554,-76.68639203
39.28226619,-76.68646425
39.28617331,-76.68514067
39.28660257,-76.68641957
39.28633141,-76.68587818
39.28588042,-76.68525015
39.28537502,-76.68522175
39.28529306,-76.68522134
39.28454923,-76.68518135
39.28694517,-76.68654805
39.28531131,-76.68574805
39.28501293,-76.68629286
39.28459676,-76.68145377
39.2849553,-76.68220757
39.28517111,-76.68139573
39.28097744,-76.68978395
39.2810763,-76.68977338
39.28092816,-76.68978928
39.2806232,-76.67419523
39.28095731,-76.69053177
39.28102723,-76.68977798
39.28095408,-76.68528091
39.28146745,-76.68236211
39.28321361,-76.68350872
39.28656319,-76.68575191
39.28019141,-76.68413216
39.28053449,-76.68983337
39.28769009,-76.68855227
39.28087933,-76.68979519
39.29315403,-76.675752
39.27858157,-76.67245292
39.27772351,-76.67249883
39.277744,-76.68391032
39.27784344,-76.68421123
39.27815577,-76.68549644
39.27720051,-76.68419206
39.27707706,-76.68418569
39.27986212,-76.68990387
39.27963413,-76.68992929
39.27957571,-76.68993555
39.27974668,-76.68991729
39.27821929,-76.68409258
39.28026015,-76.68985987
39.28048558,-76.68983858
39.28050476,-76.68288145
39.28258498,-76.68238727
39.28024175,-76.68227326
39.2812898,-76.68928803
39.27917603,-76.68519257
39.27906133,-76.68518687
39.27972583,-76.68522012
39.27976426,-76.68522203
39.28143508,-76.68499176
39.2814336,-76.68505098
39.28111555,-76.68487112
39.28147158,-76.68261941
39.28161724,-76.68233554
39.28432561,-76.68237474
39.28454512,-76.68313979
39.28420933,-76.68378361
39.2843188,-76.68378284
39.2832079,-76.68365496
39.28252478,-76.68369337
39.28300309,-76.68509786
39.28229193,-76.6856134
39.28447789,-76.68629072
39.28569073,-76.68636372
39.28508174,-76.69197591
39.28249302,-76.68960252
39.28538017,-76.68843224
39.28602651,-76.69316092
39.27722775,-76.67211557
39.28620727,-76.68632216
39.28037636,-76.68938921
39.28027794,-76.6893997
39.28022875,-76.68940558
39.27988036,-76.68944204
39.27982394,-76.68944805
39.27965108,-76.68946647
39.2899047,-76.67284678
39.28994577,-76.67284883
39.29006921,-76.67285488
39.290276,-76.67286511
39.29031635,-76.67286713
39.29279447,-76.67803913
39.29295177,-76.67804764
39.29305742,-76.67805335
39.29311019,-76.67805621
39.28984152,-76.67372233
39.28963657,-76.67398302
39.28954926,-76.67409453
39.28907102,-76.67470675
39.28880732,-76.67504216
39.28863231,-76.67526474
39.28848564,-76.67545131
39.2899088,-76.6731957
39.28987871,-76.67324498
39.2881485,-76.67545561
39.28832327,-76.67523298
39.28856826,-76.67492085
39.28867362,-76.67478665
39.2888921,-76.6745083
39.28957512,-76.67473269
39.28972097,-76.6745455
39.28977908,-76.67447091
39.29004169,-76.6741338
39.29017256,-76.67396852
39.29058395,-76.67389499
39.29063721,-76.67390115
39.29079953,-76.6739096
39.29143325,-76.68203585
39.29235521,-76.67929454
39.29337757,-76.67989662
39.29292861,-76.67932923
39.29304483,-76.6793365
39.2931039,-76.67934016
39.29316209,-76.67934373
39.2928329,-76.68027153
39.29314247,-76.67988314
39.28154829,-76.67427957
39.28197727,-76.67618507
39.28203898,-76.6745346
39.28268658,-76.67586781
39.28202095,-76.68139091
39.28291491,-76.68129747
39.28268256,-76.681285
39.28264444,-76.68128297
39.28260596,-76.68128091
39.28252937,-76.68127676
39.28415042,-76.68179948
39.28381935,-76.68136744
39.28570664,-76.67955616
39.28580399,-76.67944589
39.28604774,-76.67916156
39.28658761,-76.67852263
39.28696477,-76.67809594
39.28809092,-76.67685113
39.27948087,-76.68948458
39.29121697,-76.67291366
39.291598,-76.67324454
39.29069815,-76.67341755
39.29079234,-76.67342224
39.29122845,-76.67344415
39.29087804,-76.67342657
39.29159966,-76.67319158
39.2915973,-76.67293336
39.2931487,-76.68128474
39.29263694,-76.68084273
39.29287226,-76.68085286
39.29354554,-76.68083355
39.29327737,-76.68187117
39.29269312,-76.68224272
39.29302108,-76.68226228
39.29333323,-76.68338706
39.29264028,-76.68223873
39.29326259,-76.68289093
39.29261468,-76.68313202
39.29286249,-76.68362759
39.29327584,-76.6836284
39.29174774,-76.6827354
39.29225862,-76.68304809
39.29203399,-76.68022255
39.29226007,-76.68298675
39.29209002,-76.68179951
39.29219842,-76.68221154
39.29239855,-76.68123451
39.29214739,-76.68180311
39.29220521,-76.6818067
39.29232046,-76.68181393
39.2923633,-76.68221842
39.28938394,-76.67747331
39.28946183,-76.67738052
39.28970669,-76.67710055
39.28982507,-76.67696382
39.29010859,-76.67663627
39.29091009,-76.67570784
39.28934216,-76.67752017
39.28942344,-76.6774253
39.28877722,-76.67580258
39.28902665,-76.67549133
39.28878945,-76.67632282
39.28918548,-76.67585356
39.28937805,-76.67631695
39.28945511,-76.67622766
39.28901493,-76.67723151
39.28909444,-76.67714013
39.28937462,-76.67681732
39.28984788,-76.67627052
39.28988769,-76.67622454
39.29000739,-76.67608643
39.29153683,-76.67516203
39.29157572,-76.67516418
39.29090234,-76.67477338
39.29117119,-76.67478767
39.29130047,-76.67479456
39.29069821,-76.67427185
39.29120147,-76.67430267
39.29034541,-76.6756954
39.29026511,-76.67578804
39.29129218,-76.67430725
39.29140662,-76.674313
39.29144487,-76.67431488
39.29152266,-76.67431879
39.29163738,-76.67432453
39.29169151,-76.67433954
39.2903894,-76.67410159
39.27939481,-76.68949375
39.29372822,-76.67613577
39.29372297,-76.67628508
39.29326439,-76.67575941
39.29206963,-76.67568764
39.29212401,-76.67569072
39.29217866,-76.67569381
39.29140407,-76.67657633
39.29144353,-76.67657832
39.29163158,-76.67629714
39.29127942,-76.67569713
39.29136778,-76.67796206
39.29158057,-76.67767625
39.2916554,-76.67797706
39.29159732,-76.67732555
39.29103605,-76.67705119
39.29125196,-76.67795585
39.29155475,-76.67707977
39.29110656,-76.67745262
39.29366368,-76.67755658
39.29365174,-76.67787462
39.29326295,-76.67858965
39.29271893,-76.67855976
39.29277368,-76.67856318
39.29288353,-76.67856923
39.2914112,-76.68018425
39.29083446,-76.68015183
39.29154294,-76.67978363
39.29083108,-76.68065154
39.29116043,-76.68071873
39.29144766,-76.68073485
39.29147377,-76.68097733
39.27928018,-76.68950392
39.27924231,-76.68951167
39.27919059,-76.68948791
39.28958442,-76.67786573
39.28948313,-76.67786019
39.29047798,-76.6773412
39.2901179,-76.67714602
39.29006107,-76.67754674
39.29075594,-76.67703534
39.2907352,-76.67743154
39.29088645,-76.67848789
39.29124136,-76.67850584
39.29139421,-76.67851516
39.2915375,-76.67888026
39.29093219,-76.67895538
39.29119737,-76.67921404
39.28986451,-76.67843282
39.29006625,-76.67844453
39.29011667,-76.6784467
39.29046865,-76.67846555
39.29062198,-76.67847236
39.29005035,-76.67914361
39.2900989,-76.67914649
39.29024991,-76.67915555
39.29049433,-76.67917017
39.29037708,-76.67966042
39.2905241,-76.67967021
39.28177531,-76.67532537
39.28218644,-76.67480126
39.28432531,-76.68435603
39.28848196,-76.676171
39.28874731,-76.67704946
39.29299148,-76.67574182
39.29280467,-76.68224943
39.29185868,-76.68021179
39.29214639,-76.68022974
39.2909486,-76.68015614
39.29046894,-76.67738675
39.28367928,-76.6828393
39.29361469,-76.6790323
39.27993345,-76.68943639
39.28074771,-76.68934925
39.27811211,-76.68543942
39.27953768,-76.68425582
39.2814417,-76.68372666
39.2814386,-76.68384435
39.28142164,-76.68445836
39.28022468,-76.68293037
39.28696235,-76.68659274
39.28762588,-76.67738103
39.28243278,-76.67551803
39.28246477,-76.6754134
39.28200895,-76.68178625
39.2823448,-76.6816788
39.29334251,-76.68088182
39.29269686,-76.68084844
39.29002793,-76.67285286
39.29019228,-76.67286148
39.29010985,-76.67285692
39.2893446,-76.67435599
39.28996771,-76.67355926
39.28978333,-76.67379556
39.28966577,-76.67394572
39.28931532,-76.67439337
39.28889522,-76.67493014
39.28818331,-76.67541129
39.28835824,-76.67518844
39.28840254,-76.67513197
39.28914413,-76.67418504
39.2887085,-76.67474221
39.28881293,-76.67460913
39.28966244,-76.6735219
39.28983736,-76.67439609
39.29147547,-76.67395503
39.29351109,-76.68181726
39.2909483,-76.6756637
39.29265995,-76.68183134
39.29349951,-76.68212725
39.29291126,-76.68225242
39.29296665,-76.68225892
39.2933358,-76.68331649
39.29283789,-76.68280276
39.29214241,-76.68221037
39.29348495,-76.68283671
39.29194281,-76.67904908
39.29079438,-76.6770375
39.29138997,-76.68073159
39.28999113,-76.677888
39.29016799,-76.67706885
39.29073486,-76.67748213
39.29028,-76.67689542
39.29134405,-76.67851245
39.29016697,-76.67844939
39.29049347,-76.67892833
39.29020102,-76.67915411
39.29073227,-76.67753013
39.29144444,-76.67851783
39.29068115,-76.67597225
39.28941649,-76.67627237
39.2899525,-76.67498479
39.29110703,-76.6755205
39.28398724,-76.68660076
39.28361055,-76.68650412
39.2832785,-76.68511299
39.28190003,-76.68659055
39.28191556,-76.68600528
39.28227474,-76.68617993
39.28227053,-76.68632012
39.28520496,-76.68630268
39.28474583,-76.68627908
39.28286775,-76.68371228
39.28283005,-76.68371018
39.28267312,-76.68370155
39.28222485,-76.68358486
39.28215864,-76.68423881
39.28319741,-76.6839514
39.28320265,-76.68380315
39.27789856,-76.68328227
39.27776196,-76.68327523
39.27769392,-76.68327176
39.27733184,-76.68388947
39.27799175,-76.68477798
39.27804249,-76.68486083
39.27814587,-76.68497204
39.27976862,-76.6842677
39.27972999,-76.68426569
39.27904297,-76.6841342
39.2789747,-76.68413142
39.27868524,-76.68411653
39.27882929,-76.68412395
39.2792031,-76.68289623
39.27902207,-76.68288543
39.27961595,-76.68318862
39.27961334,-76.68328394
39.27971501,-76.68228902
39.27951946,-76.68227969
39.27981206,-76.68480555
39.2789305,-76.68226475
39.27871362,-76.68234692
39.27952539,-76.68479081
39.27964609,-76.68479701
39.27890086,-76.68287823
39.27898638,-76.6851831
39.27913832,-76.68519071
39.28103884,-76.68486749
39.27895897,-76.68476167
39.28091238,-76.68486149
39.28053341,-76.68484322
39.28044425,-76.68483854
39.28086834,-76.68527676
39.28019048,-76.68482524
39.28014361,-76.68524123
39.28033813,-76.68525119
39.28057843,-76.68526284
39.28053843,-76.6852597
39.28049839,-76.68526069
39.28026071,-76.68524489
39.28022194,-76.68524416
39.28010401,-76.68523864
39.28104326,-76.68429147
39.28061832,-76.68526351
39.28006538,-76.6852379
39.28045879,-76.68525454
39.28075518,-76.6842778
39.28019483,-76.68402057
39.28115313,-76.68383352
39.28147,-76.6826778
39.28117165,-76.68314195
39.28089057,-76.68312521
39.28044742,-76.68318265
39.28021376,-76.68317775
39.28024078,-76.68237101
39.2802407,-76.68232243
39.28332843,-76.68235596
39.28278091,-76.68239705
39.28270475,-76.68239296
39.28243202,-76.68237828
39.28325858,-76.68264483
39.28368104,-76.68278994
39.28392454,-76.68289434
39.28234433,-76.68237356
39.28400362,-76.6828985
39.28404168,-76.68290055
39.28217213,-76.68236431
39.28387824,-76.68315694
39.28435221,-76.68312939
39.28355811,-76.68512823
39.28401321,-76.68577922
39.28399834,-76.68624956
39.28268506,-76.68508129
39.28314384,-76.68607311
39.28191514,-76.68608576
39.28228404,-76.68575553
39.28228468,-76.6858281
39.28228322,-76.68589915
39.28226546,-76.68653601
39.28226182,-76.6866094
39.28313107,-76.68646136
39.28664304,-76.68600503
39.28666994,-76.68609478
39.28545655,-76.6852318
39.28463152,-76.68518577
39.29329168,-76.68425583
39.29141238,-76.68782013
39.29282496,-76.67573136
39.29164079,-76.67604896
39.28099488,-76.68932123
39.27801649,-76.68481838
39.28951984,-76.67413211
39.28869068,-76.6751905
39.28875001,-76.67637077
39.29021972,-76.6769938
39.29031778,-76.67845733
39.28064952,-76.68936028
39.2868356,-76.68850747
39.28552045,-76.688084
39.28583057,-76.68810053
39.2912936,-76.67851089
39.28320621,-76.68370379
39.29314664,-76.68288379
39.28832697,-76.67637646
39.2890487,-76.67430681
39.28983883,-76.67787953
39.29224156,-76.68348983
39.2865605,-76.68849266
39.29014442,-76.67333597
39.29156897,-76.67396038
39.29350679,-76.6818948
39.29230766,-76.6822184
39.28229706,-76.68554358
39.28413363,-76.68236086
39.28377578,-76.68234494
39.28224606,-76.68167342
39.29365645,-76.67774693
39.29050491,-76.68012138
39.28543083,-76.68392672
39.29358466,-76.67984146
39.28362792,-76.68135809
39.28959936,-76.67605985
39.27894722,-76.68518113
39.27879569,-76.68229668
39.28453518,-76.68436731
39.28495796,-76.68439021
39.28191143,-76.67666076
39.2899542,-76.67424612
39.29155202,-76.67569721
39.29204739,-76.67981478
39.29234091,-76.68123381
39.28317408,-76.68234757
39.28421697,-76.68435048
39.28025907,-76.68482882
39.28884755,-76.67456506
39.29143605,-76.67569246
39.29117046,-76.67705849
39.28195292,-76.68422757
39.28117426,-76.68976142
39.29096313,-76.6734308
39.28870262,-76.6758965
39.29361737,-76.67895803
39.28228806,-76.68167576
39.28976447,-76.67842766
39.27953571,-76.6894785
39.28023009,-76.68272074
39.2838114,-76.68234678
39.2888368,-76.6750046
39.29289392,-76.6818443
39.2932928,-76.68227925
39.29347341,-76.68310629
39.2926179,-76.68306802
39.29322423,-76.68288856
39.28839721,-76.67556382
39.28918703,-76.67413013
39.28948634,-76.67374748
39.2902262,-76.67649949
39.29160721,-76.6739625
39.28962524,-76.67719514
39.29074931,-76.67522888
39.28885261,-76.67570845
39.29047764,-76.67620447
39.28907274,-76.67543387
39.29168825,-76.67708707
39.29251892,-76.67599028
39.29251351,-76.67613198
39.28271879,-76.68170071
39.28112251,-76.67250024
39.28130601,-76.67336373
39.2824133,-76.68168337
39.28325444,-76.6817084
39.2823918,-76.68126768
39.28370492,-76.68136129
39.28718143,-76.67785252
39.28334935,-76.68171351
39.28243508,-76.68126994
39.29347452,-76.68363961
39.29217591,-76.68276208
39.29224851,-76.68330094
39.29224867,-76.68363595
39.29050691,-76.67720676
39.29153425,-76.67899066
39.29092901,-76.68070315
39.29108942,-76.67849869
39.29056959,-76.67847029
39.29021684,-76.67845207
39.28484726,-76.68381932
39.28925715,-76.67446737
39.28913507,-76.67709412
39.27983471,-76.69022805
39.28042427,-76.69016425
39.27804506,-76.68533433
39.27807968,-76.68538493
39.27914551,-76.68414022
39.28199527,-76.68230354
39.27842504,-76.68410316
39.28148127,-76.68225968
39.27926412,-76.68289981
39.28367219,-76.68303964
39.28377888,-76.68432892
39.27713047,-76.68036851
39.28618945,-76.68580699
39.28667115,-76.68642331
39.28674497,-76.68657569
39.28626734,-76.68532997
39.28013825,-76.69062046
39.29149852,-76.67515996
39.29285607,-76.68126273
39.28131425,-76.67307668
39.28187884,-76.67556762
39.28193185,-76.67426439
39.28180391,-76.67593433
39.28248453,-76.6812735
39.285651,-76.67961922
39.28752536,-76.67749492
39.29105768,-76.67343562
39.28981263,-76.67332966
39.28819169,-76.67582522
39.28935802,-76.67391145
39.29109548,-76.67343745
39.28963374,-76.67465747
39.28998321,-76.67420884
39.28954587,-76.67477025
39.29151619,-76.67707767
39.28865596,-76.67595388
39.28949277,-76.67668077
39.28922875,-76.67648871
39.28953277,-76.67663452
39.29005704,-76.67603327
39.289494,-76.67618256
39.29021384,-76.67584352
39.28874004,-76.67584913
39.28972506,-76.67591342
39.28976382,-76.67586829
39.2893242,-76.67687554
39.29070828,-76.67527625
39.29358163,-76.67991922
39.29312597,-76.68028924
39.2925029,-76.6764152
39.29310013,-76.67574863
39.29158604,-76.67752673
39.29220426,-76.68023281
39.29054119,-76.67791586
39.29351315,-76.68173977
39.29074595,-76.6772809
39.29005888,-76.67759592
39.29081149,-76.67919008
39.2897143,-76.67842514
39.2899661,-76.67843865
39.29041857,-76.67846287
39.29047586,-76.67966523
39.27772547,-76.6722869
39.27963145,-76.69025006
39.27951665,-76.69024022
39.28104359,-76.68931527
39.27830878,-76.68523748
39.27834647,-76.68465459
39.28082377,-76.68428106
39.28024654,-76.68220199
39.28645775,-76.68560269
39.28448739,-76.68599069
39.28384904,-76.68289017
39.28178761,-76.67583045
39.28187751,-76.67647752
39.2819719,-76.67654181
39.28221742,-76.67486521
39.2813223,-76.67346099
39.28264337,-76.68169662
39.28268201,-76.68169868
39.28411269,-76.68179743
39.28407309,-76.68179529
39.28361242,-76.68176819
39.28364991,-76.6817723
39.28385748,-76.68136952
39.28389612,-76.68137162
39.28405057,-76.68137991
39.28732452,-76.67772253
39.2875857,-76.67742657
39.29094159,-76.67289942
39.29116927,-76.67291119
39.29126428,-76.67291611
39.29164498,-76.67293582
39.29169267,-76.6729383
39.29083047,-76.67342417
39.29092538,-76.67342898
39.29162655,-76.67346413
39.29005557,-76.67344823
39.28969497,-76.67390841
39.28949108,-76.67416886
39.28928666,-76.67442999
39.28874934,-76.67511588
39.2884266,-76.67552642
39.28816244,-76.67586245
39.28808204,-76.67597051
39.28792681,-76.67574533
39.28825345,-76.67532192
39.28863823,-76.67483175
39.28910113,-76.67423967
39.28922982,-76.67407539
39.28957241,-76.67363751
39.28945903,-76.67488254
39.2895167,-76.67480767
39.28960447,-76.67469503
39.28974994,-76.6745083
39.28966255,-76.67462044
39.28980843,-76.67443317
39.29001203,-76.67417187
39.29032419,-76.67377624
39.29051386,-76.67387356
39.29085272,-76.67391226
39.29101294,-76.67392029
39.2910672,-76.673923
39.2914121,-76.67922731
39.29021086,-76.67391998
39.29095987,-76.67391763
39.29165485,-76.67396526
39.28978626,-76.67700924
39.28889003,-76.67566181
39.28897287,-76.67555854
39.29083299,-76.67579688
39.28871092,-76.67641539
39.29087194,-76.67575193
39.29102749,-76.6755722
39.28924004,-76.67578797
39.28940276,-76.67559469
39.28947988,-76.67550303
39.28879573,-76.67698722
39.28883485,-76.67694292
39.28887402,-76.67689764
39.28927905,-76.67643157
39.28980274,-76.67582293
39.28905571,-76.67718681
39.28918532,-76.67653947
39.28957292,-76.67659013
39.29077868,-76.67471269
39.29105558,-76.67478154
39.29113294,-76.67478567
39.29115407,-76.6751286
39.29001445,-76.67557764
39.2900645,-76.67552248
39.29010397,-76.67547654
39.29042678,-76.67510294
39.29018422,-76.67538314
39.2905959,-76.67491047
39.29054709,-76.67496396
39.29374118,-76.67576591
39.29373862,-76.67583868
39.29373603,-76.67591247
39.29373339,-76.67598745
39.29373078,-76.67606227
39.29288074,-76.67573484
39.2928729,-76.67636682
39.29068666,-76.67631335
39.29105873,-76.6765571
39.29113636,-76.67656146
39.29128973,-76.67656973
39.29173193,-76.67570459
39.29117474,-76.67656356
39.29158966,-76.67742881
39.29158239,-76.67773116
39.2913623,-76.67706912
39.29143857,-76.67707334
39.29363916,-76.67820236
39.29366139,-76.67761952
39.292847,-76.67804198
39.29316177,-76.67805903
39.29358617,-76.67976318
39.29265783,-76.6802612
39.29324357,-76.68029703
39.29267449,-76.67985317
39.29290894,-76.67986744
39.29357621,-76.68007371
39.29362289,-76.67881099
39.29357342,-76.68015244
39.29360074,-76.67940246
39.29269464,-76.67931501
39.2933363,-76.67935434
39.29293927,-76.67857212
39.29299257,-76.67857487
39.29310033,-76.67858085
39.29351991,-76.68145074
39.29353217,-76.68121793
39.29353497,-76.68114165
39.29354399,-76.68091
39.29291507,-76.68126558
39.29297376,-76.68127069
39.29275621,-76.68084668
39.29316572,-76.68087878
39.2933258,-76.68128807
39.29350144,-76.68205024
39.2934966,-76.68220459
39.29348656,-76.68243933
39.29328159,-76.68088758
39.29326556,-76.68129113
39.29283536,-76.68184833
39.29312768,-76.68186628
39.29258496,-76.682233
39.2930752,-76.68226715
39.29294805,-76.68280958
39.29289412,-76.68280624
39.29272912,-76.68279605
39.29267401,-76.68279264
39.29260483,-76.68338171
39.29308263,-76.68361709
39.29278345,-76.6827994
39.29322636,-76.68362491
39.29190425,-76.68274516
39.29195839,-76.68274853
39.29228528,-76.68276888
39.29227744,-76.67983058
39.29191552,-76.68021535
39.29245027,-76.67983986
39.29203315,-76.68179594
39.29174771,-76.68217386
39.29158374,-76.68019604
39.29183832,-76.68079717
39.29241406,-76.68083008
39.29106645,-76.68016335
39.2914699,-76.68105001
39.2912179,-76.68071906
39.29144376,-76.68175308
39.2914411,-76.68182474
39.29195159,-76.67926926
39.29224024,-76.67928722
39.29241246,-76.67929777
